vin	d(V(vout))
6.960000000000097e-002	-9.131432e-001
6.970000000000097e-002	-9.137392e-001
6.980000000000097e-002	-9.137392e-001
6.990000000000098e-002	-9.137392e-001
7.000000000000098e-002	-9.137392e-001
7.010000000000098e-002	-9.137392e-001
7.020000000000098e-002	-9.143353e-001
7.030000000000099e-002	-9.149313e-001
7.040000000000099e-002	-9.149313e-001
7.050000000000099e-002	-9.149313e-001
7.060000000000100e-002	-9.149313e-001
7.070000000000100e-002	-9.149313e-001
7.080000000000100e-002	-9.155273e-001
7.090000000000100e-002	-9.161234e-001
7.100000000000101e-002	-9.161234e-001
7.110000000000101e-002	-9.161234e-001
7.120000000000101e-002	-9.161234e-001
7.130000000000102e-002	-9.161234e-001
7.140000000000102e-002	-9.167194e-001
7.150000000000102e-002	-9.173155e-001
7.160000000000102e-002	-9.173155e-001
7.170000000000103e-002	-9.173155e-001
7.180000000000103e-002	-9.173155e-001
7.190000000000103e-002	-9.173155e-001
7.200000000000104e-002	-9.179115e-001
7.210000000000104e-002	-9.179115e-001
7.220000000000104e-002	-9.185076e-001
7.230000000000104e-002	-9.185076e-001
7.240000000000105e-002	-9.185076e-001
7.250000000000105e-002	-9.191036e-001
7.260000000000105e-002	-9.191036e-001
7.270000000000106e-002	-9.191036e-001
7.280000000000106e-002	-9.191036e-001
7.290000000000106e-002	-9.196997e-001
7.300000000000106e-002	-9.196997e-001
7.310000000000107e-002	-9.196997e-001
7.320000000000107e-002	-9.202957e-001
7.330000000000107e-002	-9.202957e-001
7.340000000000108e-002	-9.202957e-001
7.350000000000108e-002	-9.208918e-001
7.360000000000108e-002	-9.208918e-001
7.370000000000108e-002	-9.208918e-001
7.380000000000109e-002	-9.214878e-001
7.390000000000109e-002	-9.208918e-001
7.400000000000109e-002	-9.214878e-001
7.410000000000110e-002	-9.220839e-001
7.420000000000110e-002	-9.214878e-001
7.430000000000110e-002	-9.220839e-001
7.440000000000110e-002	-9.220839e-001
7.450000000000111e-002	-9.220839e-001
7.460000000000111e-002	-9.226799e-001
7.470000000000111e-002	-9.226799e-001
7.480000000000112e-002	-9.232759e-001
7.490000000000112e-002	-9.232759e-001
7.500000000000112e-002	-9.232759e-001
7.510000000000112e-002	-9.232759e-001
7.520000000000113e-002	-9.232759e-001
7.530000000000113e-002	-9.238720e-001
7.540000000000113e-002	-9.238720e-001
7.550000000000114e-002	-9.238720e-001
7.560000000000114e-002	-9.244680e-001
7.570000000000114e-002	-9.244680e-001
7.580000000000114e-002	-9.244680e-001
7.590000000000115e-002	-9.250641e-001
7.600000000000115e-002	-9.250641e-001
7.610000000000115e-002	-9.250641e-001
7.620000000000116e-002	-9.250641e-001
7.630000000000116e-002	-9.250641e-001
7.640000000000116e-002	-9.256601e-001
7.650000000000116e-002	-9.262562e-001
7.660000000000117e-002	-9.256601e-001
7.670000000000117e-002	-9.256601e-001
7.680000000000117e-002	-9.262562e-001
7.690000000000118e-002	-9.262562e-001
7.700000000000118e-002	-9.268522e-001
7.710000000000118e-002	-9.268522e-001
7.720000000000118e-002	-9.268522e-001
7.730000000000119e-002	-9.268522e-001
7.740000000000119e-002	-9.268522e-001
7.750000000000119e-002	-9.274483e-001
7.760000000000120e-002	-9.274483e-001
7.770000000000120e-002	-9.274483e-001
7.780000000000120e-002	-9.280443e-001
7.790000000000120e-002	-9.280443e-001
7.800000000000121e-002	-9.280443e-001
7.810000000000121e-002	-9.286404e-001
7.820000000000121e-002	-9.280443e-001
7.830000000000122e-002	-9.280443e-001
7.840000000000122e-002	-9.292364e-001
7.850000000000122e-002	-9.292364e-001
7.860000000000122e-002	-9.286404e-001
7.870000000000123e-002	-9.292364e-001
7.880000000000123e-002	-9.292364e-001
7.890000000000123e-002	-9.292364e-001
7.900000000000124e-002	-9.298325e-001
7.910000000000124e-002	-9.298325e-001
7.920000000000124e-002	-9.298325e-001
7.930000000000124e-002	-9.298325e-001
7.940000000000125e-002	-9.298325e-001
7.950000000000125e-002	-9.304285e-001
7.960000000000125e-002	-9.310246e-001
7.970000000000126e-002	-9.304285e-001
7.980000000000126e-002	-9.304285e-001
7.990000000000126e-002	-9.310246e-001
8.000000000000127e-002	-9.310246e-001
8.010000000000127e-002	-9.310246e-001
8.020000000000127e-002	-9.316206e-001
8.030000000000127e-002	-9.316206e-001
8.040000000000128e-002	-9.310246e-001
8.050000000000128e-002	-9.316206e-001
8.060000000000128e-002	-9.322166e-001
8.070000000000129e-002	-9.322166e-001
8.080000000000129e-002	-9.322166e-001
8.090000000000129e-002	-9.322166e-001
8.100000000000129e-002	-9.322166e-001
8.110000000000130e-002	-9.328127e-001
8.120000000000130e-002	-9.328127e-001
8.130000000000130e-002	-9.328127e-001
8.140000000000131e-002	-9.328127e-001
8.150000000000131e-002	-9.328127e-001
8.160000000000131e-002	-9.334087e-001
8.170000000000131e-002	-9.334087e-001
8.180000000000132e-002	-9.334087e-001
8.190000000000132e-002	-9.334087e-001
8.200000000000132e-002	-9.340048e-001
8.210000000000133e-002	-9.340048e-001
8.220000000000133e-002	-9.340048e-001
8.230000000000133e-002	-9.340048e-001
8.240000000000133e-002	-9.340048e-001
8.250000000000134e-002	-9.346008e-001
8.260000000000134e-002	-9.346008e-001
8.270000000000134e-002	-9.346008e-001
8.280000000000135e-002	-9.351969e-001
8.290000000000135e-002	-9.351969e-001
8.300000000000135e-002	-9.346008e-001
8.310000000000135e-002	-9.351969e-001
8.320000000000136e-002	-9.357929e-001
8.330000000000136e-002	-9.351969e-001
8.340000000000136e-002	-9.351969e-001
8.350000000000137e-002	-9.357929e-001
8.360000000000137e-002	-9.357929e-001
8.370000000000137e-002	-9.357929e-001
8.380000000000137e-002	-9.363890e-001
8.390000000000138e-002	-9.363890e-001
8.400000000000138e-002	-9.363890e-001
8.410000000000138e-002	-9.363890e-001
8.420000000000139e-002	-9.363890e-001
8.430000000000139e-002	-9.369850e-001
8.440000000000139e-002	-9.369850e-001
8.450000000000139e-002	-9.369850e-001
8.460000000000140e-002	-9.369850e-001
8.470000000000140e-002	-9.369850e-001
8.480000000000140e-002	-9.369850e-001
8.490000000000141e-002	-9.375811e-001
8.500000000000141e-002	-9.375811e-001
8.510000000000141e-002	-9.375811e-001
8.520000000000141e-002	-9.381771e-001
8.530000000000142e-002	-9.375811e-001
8.540000000000142e-002	-9.375811e-001
8.550000000000142e-002	-9.381771e-001
8.560000000000143e-002	-9.381771e-001
8.570000000000143e-002	-9.387732e-001
8.580000000000143e-002	-9.387732e-001
8.590000000000143e-002	-9.381771e-001
8.600000000000144e-002	-9.387732e-001
8.610000000000144e-002	-9.387732e-001
8.620000000000144e-002	-9.387732e-001
8.630000000000145e-002	-9.393692e-001
8.640000000000145e-002	-9.393692e-001
8.650000000000145e-002	-9.393692e-001
8.660000000000145e-002	-9.393692e-001
8.670000000000146e-002	-9.393692e-001
8.680000000000146e-002	-9.393692e-001
8.690000000000146e-002	-9.399652e-001
8.700000000000147e-002	-9.399652e-001
8.710000000000147e-002	-9.399652e-001
8.720000000000147e-002	-9.399652e-001
8.730000000000147e-002	-9.399652e-001
8.740000000000148e-002	-9.405613e-001
8.750000000000148e-002	-9.405613e-001
8.760000000000148e-002	-9.405613e-001
8.770000000000149e-002	-9.405613e-001
8.780000000000149e-002	-9.405613e-001
8.790000000000149e-002	-9.405613e-001
8.800000000000149e-002	-9.411573e-001
8.810000000000150e-002	-9.411573e-001
8.820000000000150e-002	-9.411573e-001
8.830000000000150e-002	-9.411573e-001
8.840000000000151e-002	-9.411573e-001
8.850000000000151e-002	-9.417534e-001
8.860000000000151e-002	-9.417534e-001
8.870000000000151e-002	-9.417534e-001
8.880000000000152e-002	-9.417534e-001
8.890000000000152e-002	-9.417534e-001
8.900000000000152e-002	-9.417534e-001
8.910000000000153e-002	-9.417534e-001
8.920000000000153e-002	-9.423494e-001
8.930000000000153e-002	-9.423494e-001
8.940000000000153e-002	-9.423494e-001
8.950000000000154e-002	-9.429455e-001
8.960000000000154e-002	-9.423494e-001
8.970000000000154e-002	-9.423494e-001
8.980000000000155e-002	-9.429455e-001
8.990000000000155e-002	-9.429455e-001
9.000000000000155e-002	-9.429455e-001
9.010000000000155e-002	-9.429455e-001
9.020000000000156e-002	-9.435415e-001
9.030000000000156e-002	-9.435415e-001
9.040000000000156e-002	-9.429455e-001
9.050000000000157e-002	-9.435415e-001
9.060000000000157e-002	-9.435415e-001
9.070000000000157e-002	-9.435415e-001
9.080000000000157e-002	-9.441376e-001
9.090000000000158e-002	-9.441376e-001
9.100000000000158e-002	-9.441376e-001
9.110000000000158e-002	-9.441376e-001
9.120000000000159e-002	-9.441376e-001
9.130000000000159e-002	-9.441376e-001
9.140000000000159e-002	-9.441376e-001
9.150000000000159e-002	-9.441376e-001
9.160000000000160e-002	-9.447336e-001
9.170000000000160e-002	-9.447336e-001
9.180000000000160e-002	-9.447336e-001
9.190000000000161e-002	-9.447336e-001
9.200000000000161e-002	-9.447336e-001
9.210000000000161e-002	-9.453297e-001
9.220000000000161e-002	-9.453297e-001
9.230000000000162e-002	-9.453297e-001
9.240000000000162e-002	-9.453297e-001
9.250000000000162e-002	-9.453297e-001
9.260000000000163e-002	-9.453297e-001
9.270000000000163e-002	-9.453297e-001
9.280000000000163e-002	-9.459257e-001
9.290000000000163e-002	-9.459257e-001
9.300000000000164e-002	-9.453297e-001
9.310000000000164e-002	-9.459257e-001
9.320000000000164e-002	-9.465218e-001
9.330000000000165e-002	-9.459257e-001
9.340000000000165e-002	-9.459257e-001
9.350000000000165e-002	-9.465218e-001
9.360000000000165e-002	-9.465218e-001
9.370000000000166e-002	-9.465218e-001
9.380000000000166e-002	-9.465218e-001
9.390000000000166e-002	-9.465218e-001
9.400000000000167e-002	-9.465218e-001
9.410000000000167e-002	-9.471178e-001
9.420000000000167e-002	-9.471178e-001
9.430000000000167e-002	-9.465218e-001
9.440000000000168e-002	-9.471178e-001
9.450000000000168e-002	-9.477139e-001
9.460000000000168e-002	-9.471178e-001
9.470000000000169e-002	-9.471178e-001
9.480000000000169e-002	-9.477139e-001
9.490000000000169e-002	-9.477139e-001
9.500000000000169e-002	-9.477139e-001
9.510000000000170e-002	-9.477139e-001
9.520000000000170e-002	-9.477139e-001
9.530000000000170e-002	-9.477139e-001
9.540000000000171e-002	-9.477139e-001
9.550000000000171e-002	-9.477139e-001
9.560000000000171e-002	-9.483099e-001
9.570000000000171e-002	-9.483099e-001
9.580000000000172e-002	-9.483099e-001
9.590000000000172e-002	-9.483099e-001
9.600000000000172e-002	-9.483099e-001
9.610000000000173e-002	-9.489059e-001
9.620000000000173e-002	-9.483099e-001
9.630000000000173e-002	-9.483099e-001
9.640000000000173e-002	-9.489059e-001
9.650000000000174e-002	-9.489059e-001
9.660000000000174e-002	-9.489059e-001
9.670000000000174e-002	-9.489059e-001
9.680000000000175e-002	-9.489059e-001
9.690000000000175e-002	-9.495020e-001
9.700000000000175e-002	-9.495020e-001
9.710000000000175e-002	-9.489059e-001
9.720000000000176e-002	-9.495020e-001
9.730000000000176e-002	-9.495020e-001
9.740000000000176e-002	-9.495020e-001
9.750000000000177e-002	-9.495020e-001
9.760000000000177e-002	-9.495020e-001
9.770000000000177e-002	-9.500980e-001
9.780000000000177e-002	-9.500980e-001
9.790000000000178e-002	-9.500980e-001
9.800000000000178e-002	-9.500980e-001
9.810000000000178e-002	-9.500980e-001
9.820000000000179e-002	-9.500980e-001
9.830000000000179e-002	-9.500980e-001
9.840000000000179e-002	-9.500980e-001
9.850000000000179e-002	-9.500980e-001
9.860000000000180e-002	-9.506941e-001
9.870000000000180e-002	-9.506941e-001
9.880000000000180e-002	-9.500980e-001
9.890000000000181e-002	-9.506941e-001
9.900000000000181e-002	-9.512901e-001
9.910000000000181e-002	-9.506941e-001
9.920000000000182e-002	-9.506941e-001
9.930000000000182e-002	-9.512901e-001
9.940000000000182e-002	-9.506941e-001
9.950000000000182e-002	-9.506941e-001
9.960000000000183e-002	-9.512901e-001
9.970000000000183e-002	-9.512901e-001
9.980000000000183e-002	-9.512901e-001
9.990000000000184e-002	-9.518862e-001
1.000000000000018e-001	-9.518862e-001
1.001000000000018e-001	-9.512901e-001
1.002000000000018e-001	-9.512901e-001
1.003000000000019e-001	-9.518862e-001
1.004000000000019e-001	-9.518862e-001
1.005000000000019e-001	-9.518862e-001
1.006000000000019e-001	-9.518862e-001
1.007000000000019e-001	-9.518862e-001
1.008000000000019e-001	-9.518862e-001
1.009000000000019e-001	-9.518862e-001
1.010000000000019e-001	-9.524822e-001
1.011000000000019e-001	-9.524822e-001
1.012000000000019e-001	-9.524822e-001
1.013000000000019e-001	-9.518862e-001
1.014000000000019e-001	-9.518862e-001
1.015000000000019e-001	-9.530783e-001
1.016000000000019e-001	-9.530783e-001
1.017000000000019e-001	-9.524822e-001
1.018000000000019e-001	-9.524822e-001
1.019000000000019e-001	-9.524822e-001
1.020000000000019e-001	-9.530783e-001
1.021000000000019e-001	-9.530783e-001
1.022000000000019e-001	-9.530783e-001
1.023000000000019e-001	-9.530783e-001
1.024000000000019e-001	-9.530783e-001
1.025000000000019e-001	-9.530783e-001
1.026000000000019e-001	-9.530783e-001
1.027000000000019e-001	-9.536743e-001
1.028000000000019e-001	-9.530783e-001
1.029000000000019e-001	-9.530783e-001
1.030000000000019e-001	-9.536743e-001
1.031000000000019e-001	-9.536743e-001
1.032000000000019e-001	-9.536743e-001
1.033000000000019e-001	-9.536743e-001
1.034000000000019e-001	-9.536743e-001
1.035000000000019e-001	-9.536743e-001
1.036000000000019e-001	-9.542704e-001
1.037000000000019e-001	-9.542704e-001
1.038000000000020e-001	-9.536743e-001
1.039000000000020e-001	-9.542704e-001
1.040000000000020e-001	-9.542704e-001
1.041000000000020e-001	-9.536743e-001
1.042000000000020e-001	-9.542704e-001
1.043000000000020e-001	-9.548664e-001
1.044000000000020e-001	-9.542704e-001
1.045000000000020e-001	-9.542704e-001
1.046000000000020e-001	-9.548664e-001
1.047000000000020e-001	-9.542704e-001
1.048000000000020e-001	-9.542704e-001
1.049000000000020e-001	-9.548664e-001
1.050000000000020e-001	-9.548664e-001
1.051000000000020e-001	-9.548664e-001
1.052000000000020e-001	-9.548664e-001
1.053000000000020e-001	-9.548664e-001
1.054000000000020e-001	-9.548664e-001
1.055000000000020e-001	-9.554625e-001
1.056000000000020e-001	-9.554625e-001
1.057000000000020e-001	-9.548664e-001
1.058000000000020e-001	-9.548664e-001
1.059000000000020e-001	-9.554625e-001
1.060000000000020e-001	-9.554625e-001
1.061000000000020e-001	-9.554625e-001
1.062000000000020e-001	-9.554625e-001
1.063000000000020e-001	-9.554625e-001
1.064000000000020e-001	-9.554625e-001
1.065000000000020e-001	-9.554625e-001
1.066000000000020e-001	-9.560585e-001
1.067000000000020e-001	-9.560585e-001
1.068000000000020e-001	-9.554625e-001
1.069000000000020e-001	-9.554625e-001
1.070000000000020e-001	-9.560585e-001
1.071000000000020e-001	-9.560585e-001
1.072000000000020e-001	-9.560585e-001
1.073000000000021e-001	-9.560585e-001
1.074000000000021e-001	-9.560585e-001
1.075000000000021e-001	-9.560585e-001
1.076000000000021e-001	-9.566545e-001
1.077000000000021e-001	-9.566545e-001
1.078000000000021e-001	-9.560585e-001
1.079000000000021e-001	-9.566545e-001
1.080000000000021e-001	-9.566545e-001
1.081000000000021e-001	-9.560585e-001
1.082000000000021e-001	-9.566545e-001
1.083000000000021e-001	-9.566545e-001
1.084000000000021e-001	-9.566545e-001
1.085000000000021e-001	-9.566545e-001
1.086000000000021e-001	-9.566545e-001
1.087000000000021e-001	-9.572506e-001
1.088000000000021e-001	-9.572506e-001
1.089000000000021e-001	-9.566545e-001
1.090000000000021e-001	-9.566545e-001
1.091000000000021e-001	-9.572506e-001
1.092000000000021e-001	-9.572506e-001
1.093000000000021e-001	-9.572506e-001
1.094000000000021e-001	-9.572506e-001
1.095000000000021e-001	-9.572506e-001
1.096000000000021e-001	-9.572506e-001
1.097000000000021e-001	-9.572506e-001
1.098000000000021e-001	-9.572506e-001
1.099000000000021e-001	-9.578466e-001
1.100000000000021e-001	-9.578466e-001
1.101000000000021e-001	-9.572506e-001
1.102000000000021e-001	-9.578466e-001
1.103000000000021e-001	-9.578466e-001
1.104000000000021e-001	-9.572506e-001
1.105000000000021e-001	-9.578466e-001
1.106000000000021e-001	-9.578466e-001
1.107000000000021e-001	-9.578466e-001
1.108000000000022e-001	-9.584427e-001
1.109000000000022e-001	-9.578466e-001
1.110000000000022e-001	-9.578466e-001
1.111000000000022e-001	-9.584427e-001
1.112000000000022e-001	-9.578466e-001
1.113000000000022e-001	-9.578466e-001
1.114000000000022e-001	-9.584427e-001
1.115000000000022e-001	-9.584427e-001
1.116000000000022e-001	-9.584427e-001
1.117000000000022e-001	-9.584427e-001
1.118000000000022e-001	-9.584427e-001
1.119000000000022e-001	-9.584427e-001
1.120000000000022e-001	-9.584427e-001
1.121000000000022e-001	-9.584427e-001
1.122000000000022e-001	-9.584427e-001
1.123000000000022e-001	-9.590387e-001
1.124000000000022e-001	-9.590387e-001
1.125000000000022e-001	-9.584427e-001
1.126000000000022e-001	-9.590387e-001
1.127000000000022e-001	-9.590387e-001
1.128000000000022e-001	-9.584427e-001
1.129000000000022e-001	-9.590387e-001
1.130000000000022e-001	-9.590387e-001
1.131000000000022e-001	-9.590387e-001
1.132000000000022e-001	-9.590387e-001
1.133000000000022e-001	-9.590387e-001
1.134000000000022e-001	-9.596348e-001
1.135000000000022e-001	-9.590387e-001
1.136000000000022e-001	-9.590387e-001
1.137000000000022e-001	-9.596348e-001
1.138000000000022e-001	-9.596348e-001
1.139000000000022e-001	-9.596348e-001
1.140000000000022e-001	-9.590387e-001
1.141000000000022e-001	-9.590387e-001
1.142000000000022e-001	-9.596348e-001
1.143000000000023e-001	-9.596348e-001
1.144000000000023e-001	-9.596348e-001
1.145000000000023e-001	-9.596348e-001
1.146000000000023e-001	-9.602308e-001
1.147000000000023e-001	-9.602308e-001
1.148000000000023e-001	-9.596348e-001
1.149000000000023e-001	-9.596348e-001
1.150000000000023e-001	-9.596348e-001
1.151000000000023e-001	-9.602308e-001
1.152000000000023e-001	-9.602308e-001
1.153000000000023e-001	-9.596348e-001
1.154000000000023e-001	-9.602308e-001
1.155000000000023e-001	-9.602308e-001
1.156000000000023e-001	-9.602308e-001
1.157000000000023e-001	-9.602308e-001
1.158000000000023e-001	-9.602308e-001
1.159000000000023e-001	-9.602308e-001
1.160000000000023e-001	-9.602308e-001
1.161000000000023e-001	-9.602308e-001
1.162000000000023e-001	-9.602308e-001
1.163000000000023e-001	-9.608269e-001
1.164000000000023e-001	-9.608269e-001
1.165000000000023e-001	-9.602308e-001
1.166000000000023e-001	-9.602308e-001
1.167000000000023e-001	-9.608269e-001
1.168000000000023e-001	-9.608269e-001
1.169000000000023e-001	-9.608269e-001
1.170000000000023e-001	-9.608269e-001
1.171000000000023e-001	-9.608269e-001
1.172000000000023e-001	-9.608269e-001
1.173000000000023e-001	-9.608269e-001
1.174000000000023e-001	-9.608269e-001
1.175000000000023e-001	-9.608269e-001
1.176000000000023e-001	-9.608269e-001
1.177000000000023e-001	-9.614229e-001
1.178000000000024e-001	-9.614229e-001
1.179000000000024e-001	-9.608269e-001
1.180000000000024e-001	-9.608269e-001
1.181000000000024e-001	-9.614229e-001
1.182000000000024e-001	-9.614229e-001
1.183000000000024e-001	-9.614229e-001
